"Season","Round","Home.Team","Away.Team","Player.Name","Coaches.Votes"
2021,24,"Western Bulldogs","Essendon","Tom Liberatore (WB)","7"
2021,24,"Western Bulldogs","Essendon","Jack Macrae (WB)","6"
2021,24,"Western Bulldogs","Essendon","Marcus Bontempelli (WB)","5"
2021,24,"Western Bulldogs","Essendon","Cody Weightman (WB)","5"
2021,24,"Western Bulldogs","Essendon","Darcy Parish (ESS)","4"
2021,24,"Western Bulldogs","Essendon","Aaron Naughton (WB)","2"
2021,24,"Western Bulldogs","Essendon","Jordan Ridley (ESS)","1"
2021,25,"Geelong Cats","GWS Giants","Tom Hawkins (GEEL)","10"
2021,25,"Geelong Cats","GWS Giants","Zach Tuohy (GEEL)","8"
2021,25,"Geelong Cats","GWS Giants","Lachie Whitfield (GWS)","4"
2021,25,"Geelong Cats","GWS Giants","Jack Henry (GEEL)","3"
2021,25,"Geelong Cats","GWS Giants","Sam Menegola (GEEL)","2"
2021,25,"Geelong Cats","GWS Giants","Rhys Stanley (GEEL)","2"
2021,25,"Geelong Cats","GWS Giants","Cameron Guthrie (GEEL)","1"
2021,25,"Brisbane Lions","Western Bulldogs","Jack Macrae (WB)","10"
2021,25,"Brisbane Lions","Western Bulldogs","Bailey Smith (WB)","8"
2021,25,"Brisbane Lions","Western Bulldogs","Hugh McCluggage (BL)","5"
2021,25,"Brisbane Lions","Western Bulldogs","Caleb Daniel (WB)","3"
2021,25,"Brisbane Lions","Western Bulldogs","Marcus Bontempelli (WB)","2"
2021,25,"Brisbane Lions","Western Bulldogs","Tom Liberatore (WB)","1"
2021,25,"Brisbane Lions","Western Bulldogs","Charlie Cameron (BL)","1"
2021,26,"Melbourne","Geelong Cats","Max Gawn (MELB)","10"
2021,26,"Melbourne","Geelong Cats","Christian Petracca (MELB)","6"
2021,26,"Melbourne","Geelong Cats","Christian Salem (MELB)","6"
2021,26,"Melbourne","Geelong Cats","Clayton Oliver (MELB)","4"
2021,26,"Melbourne","Geelong Cats","Jack Viney (MELB)","3"
2021,26,"Melbourne","Geelong Cats","Kysaiah Pickett (MELB)","1"
2021,26,"Port Adelaide","Western Bulldogs","Bailey Smith (WB)","9"
2021,26,"Port Adelaide","Western Bulldogs","Jack Macrae (WB)","9"
2021,26,"Port Adelaide","Western Bulldogs","Mitch Hannan (WB)","5"
2021,26,"Port Adelaide","Western Bulldogs","Marcus Bontempelli (WB)","3"
2021,26,"Port Adelaide","Western Bulldogs","Aaron Naughton (WB)","2"
2021,26,"Port Adelaide","Western Bulldogs","Adam Treloar (WB)","1"
2021,26,"Port Adelaide","Western Bulldogs","Josh Schache (WB)","1"
2021,27,"Melbourne","Western Bulldogs","Christian Petracca (MELB)","10"
2021,27,"Melbourne","Western Bulldogs","Bayley Fritsch (MELB)","8"
2021,27,"Melbourne","Western Bulldogs","Clayton Oliver (MELB)","5"
2021,27,"Melbourne","Western Bulldogs","Caleb Daniel (WB)","3"
2021,27,"Melbourne","Western Bulldogs","Christian Salem (MELB)","2"
2021,27,"Melbourne","Western Bulldogs","Marcus Bontempelli (WB)","1"
2021,27,"Melbourne","Western Bulldogs","Angus Brayshaw (MELB)","1"
2022,1,"Melbourne","Western Bulldogs","Christian Petracca (MELB)","10"
2022,1,"Melbourne","Western Bulldogs","Aaron Naughton (WB)","6"
2022,1,"Melbourne","Western Bulldogs","Ben Brown (MELB)","6"
2022,1,"Melbourne","Western Bulldogs","Bailey Smith (WB)","4"
2022,1,"Melbourne","Western Bulldogs","Clayton Oliver (MELB)","3"
2022,1,"Melbourne","Western Bulldogs","Ed Langdon (MELB)","1"
2022,1,"Carlton","Richmond","Patrick Cripps (CARL)","10"
2022,1,"Carlton","Richmond","Matthew Kennedy (CARL)","8"
2022,1,"Carlton","Richmond","Adam Cerra (CARL)","6"
2022,1,"Carlton","Richmond","George Hewett (CARL)","4"
2022,1,"Carlton","Richmond","Sam Docherty (CARL)","1"
2022,1,"Carlton","Richmond","Marc Pittonet (CARL)","1"
2022,1,"St Kilda","Collingwood","Jordan De Goey (COLL)","9"
2022,1,"St Kilda","Collingwood","Patrick Lipinski (COLL)","9"
2022,1,"St Kilda","Collingwood","Taylor Adams (COLL)","5"
2022,1,"St Kilda","Collingwood","Jack Hayes (STK)","5"
2022,1,"St Kilda","Collingwood","Jeremy Howe (COLL)","2"
2022,1,"Geelong Cats","Essendon","Patrick Dangerfield (GEEL)","10"
2022,1,"Geelong Cats","Essendon","Tom Hawkins (GEEL)","8"
2022,1,"Geelong Cats","Essendon","Brandan Parfitt (GEEL)","6"
2022,1,"Geelong Cats","Essendon","Nic Martin (ESS)","2"
2022,1,"Geelong Cats","Essendon","Tom Atkins (GEEL)","2"
2022,1,"Geelong Cats","Essendon","Joel Selwood (GEEL)","1"
2022,1,"Geelong Cats","Essendon","Brad Close (GEEL)","1"
2022,1,"GWS Giants","Sydney Swans","Luke Parker (SYD)","10"
2022,1,"GWS Giants","Sydney Swans","Tom Green (GWS)","8"
2022,1,"GWS Giants","Sydney Swans","Oliver Florent (SYD)","5"
2022,1,"GWS Giants","Sydney Swans","Isaac Heeney (SYD)","5"
2022,1,"GWS Giants","Sydney Swans","Nick Blakey (SYD)","1"
2022,1,"GWS Giants","Sydney Swans","Phil Davis (GWS)","1"
2022,1,"Brisbane Lions","Port Adelaide","Dan Houston (PORT)","10"
2022,1,"Brisbane Lions","Port Adelaide","Joe Daniher (BL)","8"
2022,1,"Brisbane Lions","Port Adelaide","Marcus Adams (BL)","5"
2022,1,"Brisbane Lions","Port Adelaide","Travis Boak (PORT)","4"
2022,1,"Brisbane Lions","Port Adelaide","Lachie Neale (BL)","2"
2022,1,"Brisbane Lions","Port Adelaide","Oscar McInerney (BL)","1"
2022,1,"Hawthorn","North Melbourne","James Sicily (HAW)","8"
2022,1,"Hawthorn","North Melbourne","Changkuoth Jiath (HAW)","8"
2022,1,"Hawthorn","North Melbourne","Luke McDonald (NMFC)","6"
2022,1,"Hawthorn","North Melbourne","Jack Gunston (HAW)","4"
2022,1,"Hawthorn","North Melbourne","Mitch Lewis (HAW)","2"
2022,1,"Hawthorn","North Melbourne","Jy Simpkin (NMFC)","2"
2022,1,"Adelaide Crows","Fremantle","Joshua Rachele (ADEL)","9"
2022,1,"Adelaide Crows","Fremantle","Andrew Brayshaw (FRE)","8"
2022,1,"Adelaide Crows","Fremantle","Ben Keays (ADEL)","5"
2022,1,"Adelaide Crows","Fremantle","Jordan Clark (FRE)","3"
2022,1,"Adelaide Crows","Fremantle","Rory Lobb (FRE)","2"
2022,1,"Adelaide Crows","Fremantle","James Rowe (ADEL)","2"
2022,1,"Adelaide Crows","Fremantle","Sam Switkowski (FRE)","1"
2022,1,"West Coast Eagles","Gold Coast Suns","Matt Rowell (GCFC)","10"
2022,1,"West Coast Eagles","Gold Coast Suns","Touk Miller (GCFC)","8"
2022,1,"West Coast Eagles","Gold Coast Suns","Izak Rankine (GCFC)","5"
2022,1,"West Coast Eagles","Gold Coast Suns","Jack Redden (WCE)","3"
2022,1,"West Coast Eagles","Gold Coast Suns","Jamaine Jones (WCE)","3"
2022,1,"West Coast Eagles","Gold Coast Suns","Jarrod Witts (GCFC)","1"
2022,2,"Western Bulldogs","Carlton","Patrick Cripps (CARL)","10"
2022,2,"Western Bulldogs","Carlton","Harry McKay (CARL)","6"
2022,2,"Western Bulldogs","Carlton","Charlie Curnow (CARL)","6"
2022,2,"Western Bulldogs","Carlton","George Hewett (CARL)","4"
2022,2,"Western Bulldogs","Carlton","Sam Walsh (CARL)","2"
2022,2,"Western Bulldogs","Carlton","Bailey Dale (WB)","1"
2022,2,"Western Bulldogs","Carlton","Jack Macrae (WB)","1"
2022,2,"Sydney Swans","Geelong Cats","Isaac Heeney (SYD)","10"
2022,2,"Sydney Swans","Geelong Cats","Callum Mills (SYD)","8"
2022,2,"Sydney Swans","Geelong Cats","Brad Close (GEEL)","6"
2022,2,"Sydney Swans","Geelong Cats","Tom McCartin (SYD)","2"
2022,2,"Sydney Swans","Geelong Cats","Paddy McCartin (SYD)","2"
2022,2,"Sydney Swans","Geelong Cats","Chad Warner (SYD)","1"
2022,2,"Sydney Swans","Geelong Cats","Errol Gulden (SYD)","1"
2022,2,"Collingwood","Adelaide Crows","Jack Crisp (COLL)","9"
2022,2,"Collingwood","Adelaide Crows","Jordan De Goey (COLL)","6"
2022,2,"Collingwood","Adelaide Crows","Steele Sidebottom (COLL)","5"
2022,2,"Collingwood","Adelaide Crows","Darcy Moore (COLL)","3"
2022,2,"Collingwood","Adelaide Crows","Josh Daicos (COLL)","3"
2022,2,"Collingwood","Adelaide Crows","Jack Ginnivan (COLL)","2"
2022,2,"Collingwood","Adelaide Crows","Scott Pendlebury (COLL)","1"
2022,2,"Collingwood","Adelaide Crows","Brodie Grundy (COLL)","1"
2022,2,"Essendon","Brisbane Lions","Lachie Neale (BL)","10"
2022,2,"Essendon","Brisbane Lions","Darcy Parish (ESS)","6"
2022,2,"Essendon","Brisbane Lions","Hugh McCluggage (BL)","4"
2022,2,"Essendon","Brisbane Lions","Peter Wright (ESS)","4"
2022,2,"Essendon","Brisbane Lions","Dayne Zorko (BL)","4"
2022,2,"Essendon","Brisbane Lions","Daniel Rich (BL)","1"
2022,2,"Essendon","Brisbane Lions","Jarrod Berry (BL)","1"
2022,2,"Port Adelaide","Hawthorn","Mitch Lewis (HAW)","9"
2022,2,"Port Adelaide","Hawthorn","James Sicily (HAW)","5"
2022,2,"Port Adelaide","Hawthorn","Dylan Moore (HAW)","5"
2022,2,"Port Adelaide","Hawthorn","Jack Scrimshaw (HAW)","4"
2022,2,"Port Adelaide","Hawthorn","Blake Hardwick (HAW)","3"
2022,2,"Port Adelaide","Hawthorn","Jack Gunston (HAW)","2"
2022,2,"Port Adelaide","Hawthorn","Travis Boak (PORT)","1"
2022,2,"Port Adelaide","Hawthorn","Sam Powell-Pepper (PORT)","1"
2022,2,"Gold Coast Suns","Melbourne","Christian Petracca (MELB)","10"
2022,2,"Gold Coast Suns","Melbourne","Luke Jackson (MELB)","6"
2022,2,"Gold Coast Suns","Melbourne","Jake Bowey (MELB)","5"
2022,2,"Gold Coast Suns","Melbourne","Touk Miller (GCFC)","5"
2022,2,"Gold Coast Suns","Melbourne","Clayton Oliver (MELB)","4"
2022,2,"North Melbourne","West Coast Eagles","Nick Larkey (NMFC)","10"
2022,2,"North Melbourne","West Coast Eagles","William Rioli (WCE)","7"
2022,2,"North Melbourne","West Coast Eagles","Hugh Greenwood (NMFC)","6"
2022,2,"North Melbourne","West Coast Eagles","Jeremy McGovern (WCE)","5"
2022,2,"North Melbourne","West Coast Eagles","Liam Ryan (WCE)","1"
2022,2,"North Melbourne","West Coast Eagles","Aaron Hall (NMFC)","1"
2022,2,"Richmond","GWS Giants","Noah Balta (RICH)","9"
2022,2,"Richmond","GWS Giants","Shai Bolton (RICH)","7"
2022,2,"Richmond","GWS Giants","Jayden Short (RICH)","6"
2022,2,"Richmond","GWS Giants","Trent Cotchin (RICH)","3"
2022,2,"Richmond","GWS Giants","Tom Green (GWS)","2"
2022,2,"Richmond","GWS Giants","Marlion Pickett (RICH)","2"
2022,2,"Richmond","GWS Giants","Nathan Broad (RICH)","1"
2022,2,"Fremantle","St Kilda","Jack Higgins (STK)","8"
2022,2,"Fremantle","St Kilda","Andrew Brayshaw (FRE)","8"
2022,2,"Fremantle","St Kilda","Max King (STK)","5"
2022,2,"Fremantle","St Kilda","Luke Ryan (FRE)","4"
2022,2,"Fremantle","St Kilda","Josh Battle (STK)","4"
2022,2,"Fremantle","St Kilda","Jack Sinclair (STK)","1"
2022,3,"Western Bulldogs","Sydney Swans","Tim English (WB)","10"
2022,3,"Western Bulldogs","Sydney Swans","Bailey Smith (WB)","7"
2022,3,"Western Bulldogs","Sydney Swans","Josh Dunkley (WB)","6"
2022,3,"Western Bulldogs","Sydney Swans","Adam Treloar (WB)","3"
2022,3,"Western Bulldogs","Sydney Swans","Ryan Gardner (WB)","2"
2022,3,"Western Bulldogs","Sydney Swans","Cody Weightman (WB)","1"
2022,3,"Western Bulldogs","Sydney Swans","Bailey Dale (WB)","1"
2022,3,"Melbourne","Essendon","Clayton Oliver (MELB)","10"
2022,3,"Melbourne","Essendon","Angus Brayshaw (MELB)","8"
2022,3,"Melbourne","Essendon","Sam Weideman (MELB)","4"
2022,3,"Melbourne","Essendon","Peter Wright (ESS)","4"
2022,3,"Melbourne","Essendon","Ed Langdon (MELB)","4"
2022,3,"Adelaide Crows","Port Adelaide","Jordan Dawson (ADEL)","10"
2022,3,"Adelaide Crows","Port Adelaide","Todd Marshall (PORT)","8"
2022,3,"Adelaide Crows","Port Adelaide","Elliott Himmelberg (ADEL)","6"
2022,3,"Adelaide Crows","Port Adelaide","Travis Boak (PORT)","3"
2022,3,"Adelaide Crows","Port Adelaide","Ben Keays (ADEL)","2"
2022,3,"Adelaide Crows","Port Adelaide","Lachlan Gollant (ADEL)","1"
2022,3,"GWS Giants","Gold Coast Suns","Stephen Coniglio (GWS)","10"
2022,3,"GWS Giants","Gold Coast Suns","Tom Green (GWS)","7"
2022,3,"GWS Giants","Gold Coast Suns","Tim Taranto (GWS)","7"
2022,3,"GWS Giants","Gold Coast Suns","Braydon Preuss (GWS)","4"
2022,3,"GWS Giants","Gold Coast Suns","Lachie Ash (GWS)","2"
2022,3,"Collingwood","Geelong Cats","Jeremy Cameron (GEEL)","10"
2022,3,"Collingwood","Geelong Cats","Jamie Elliott (COLL)","8"
2022,3,"Collingwood","Geelong Cats","Isaac Quaynor (COLL)","3"
2022,3,"Collingwood","Geelong Cats","Taylor Adams (COLL)","3"
2022,3,"Collingwood","Geelong Cats","Tom Stewart (GEEL)","2"
2022,3,"Collingwood","Geelong Cats","Jordan De Goey (COLL)","2"
2022,3,"Collingwood","Geelong Cats","Patrick Dangerfield (GEEL)","1"
2022,3,"Collingwood","Geelong Cats","Cameron Guthrie (GEEL)","1"
2022,3,"Brisbane Lions","North Melbourne","Lincoln McCarthy (BL)","9"
2022,3,"Brisbane Lions","North Melbourne","Jarryd Lyons (BL)","6"
2022,3,"Brisbane Lions","North Melbourne","Zac Bailey (BL)","4"
2022,3,"Brisbane Lions","North Melbourne","Marcus Adams (BL)","4"
2022,3,"Brisbane Lions","North Melbourne","Hugh McCluggage (BL)","3"
2022,3,"Brisbane Lions","North Melbourne","Charlie Cameron (BL)","2"
2022,3,"Brisbane Lions","North Melbourne","Dayne Zorko (BL)","2"
2022,3,"Carlton","Hawthorn","Sam Docherty (CARL)","9"
2022,3,"Carlton","Hawthorn","Changkuoth Jiath (HAW)","8"
2022,3,"Carlton","Hawthorn","Jacob Weitering (CARL)","5"
2022,3,"Carlton","Hawthorn","Patrick Cripps (CARL)","5"
2022,3,"Carlton","Hawthorn","Dylan Moore (HAW)","3"
2022,3,"St Kilda","Richmond","Brad Crouch (STK)","9"
2022,3,"St Kilda","Richmond","Max King (STK)","8"
2022,3,"St Kilda","Richmond","Nathan Broad (RICH)","7"
2022,3,"St Kilda","Richmond","Jack Steele (STK)","4"
2022,3,"St Kilda","Richmond","Jade Gresham (STK)","2"
2022,3,"West Coast Eagles","Fremantle","Lachie Schultz (FRE)","10"
2022,3,"West Coast Eagles","Fremantle","Jeremy McGovern (WCE)","6"
2022,3,"West Coast Eagles","Fremantle","Shannon Hurn (WCE)","4"
2022,3,"West Coast Eagles","Fremantle","Andrew Brayshaw (FRE)","4"
2022,3,"West Coast Eagles","Fremantle","Heath Chapman (FRE)","4"
2022,3,"West Coast Eagles","Fremantle","Blake Acres (FRE)","1"
2022,3,"West Coast Eagles","Fremantle","Sam Switkowski (FRE)","1"
2022,4,"Port Adelaide","Melbourne","Max Gawn (MELB)","10"
2022,4,"Port Adelaide","Melbourne","Steven May (MELB)","7"
2022,4,"Port Adelaide","Melbourne","Jack Viney (MELB)","5"
2022,4,"Port Adelaide","Melbourne","James Harmes (MELB)","4"
2022,4,"Port Adelaide","Melbourne","James Jordon (MELB)","4"
2022,4,"Geelong Cats","Brisbane Lions","Isaac Smith (GEEL)","10"
2022,4,"Geelong Cats","Brisbane Lions","Tom Hawkins (GEEL)","7"
2022,4,"Geelong Cats","Brisbane Lions","Daniel McStay (BL)","6"
2022,4,"Geelong Cats","Brisbane Lions","Mark Blicavs (GEEL)","5"
2022,4,"Geelong Cats","Brisbane Lions","Rhys Stanley (GEEL)","1"
2022,4,"Geelong Cats","Brisbane Lions","Joe Daniher (BL)","1"
2022,4,"Sydney Swans","North Melbourne","Justin McInerney (SYD)","10"
2022,4,"Sydney Swans","North Melbourne","Jack Ziebell (NMFC)","8"
2022,4,"Sydney Swans","North Melbourne","Jy Simpkin (NMFC)","5"
2022,4,"Sydney Swans","North Melbourne","Callum Mills (SYD)","3"
2022,4,"Sydney Swans","North Melbourne","Oliver Florent (SYD)","3"
2022,4,"Sydney Swans","North Melbourne","Jake Lloyd (SYD)","1"
2022,4,"Collingwood","West Coast Eagles","Jeremy McGovern (WCE)","10"
2022,4,"Collingwood","West Coast Eagles","William Rioli (WCE)","7"
2022,4,"Collingwood","West Coast Eagles","Nick Daicos (COLL)","4"
2022,4,"Collingwood","West Coast Eagles","Jack Crisp (COLL)","3"
2022,4,"Collingwood","West Coast Eagles","Tom Barrass (WCE)","2"
2022,4,"Collingwood","West Coast Eagles","Brody Mihocek (COLL)","2"
2022,4,"Collingwood","West Coast Eagles","Brodie Grundy (COLL)","2"
2022,4,"Richmond","Western Bulldogs","Shai Bolton (RICH)","10"
2022,4,"Richmond","Western Bulldogs","Jayden Short (RICH)","6"
2022,4,"Richmond","Western Bulldogs","Bailey Smith (WB)","5"
2022,4,"Richmond","Western Bulldogs","Marcus Bontempelli (WB)","4"
2022,4,"Richmond","Western Bulldogs","Marlion Pickett (RICH)","2"
2022,4,"Richmond","Western Bulldogs","Tom J Lynch (RICH)","2"
2022,4,"Richmond","Western Bulldogs","Bailey Dale (WB)","1"
2022,4,"Fremantle","GWS Giants","Will Brodie (FRE)","10"
2022,4,"Fremantle","GWS Giants","Heath Chapman (FRE)","8"
2022,4,"Fremantle","GWS Giants","Griffin Logue (FRE)","3"
2022,4,"Fremantle","GWS Giants","Brennan Cox (FRE)","3"
2022,4,"Fremantle","GWS Giants","Nathan O'Driscoll (FRE)","2"
2022,4,"Fremantle","GWS Giants","Lachlan Keeffe (GWS)","2"
2022,4,"Fremantle","GWS Giants","Isaac Cumming (GWS)","1"
2022,4,"Fremantle","GWS Giants","Andrew Brayshaw (FRE)","1"
2022,4,"Essendon","Adelaide Crows","Darcy Parish (ESS)","10"
2022,4,"Essendon","Adelaide Crows","Rory Laird (ADEL)","4"
2022,4,"Essendon","Adelaide Crows","Taylor Walker (ADEL)","4"
2022,4,"Essendon","Adelaide Crows","Sam Draper (ESS)","4"
2022,4,"Essendon","Adelaide Crows","Mason Redman (ESS)","3"
2022,4,"Essendon","Adelaide Crows","Joshua Rachele (ADEL)","3"
2022,4,"Essendon","Adelaide Crows","Peter Wright (ESS)","2"
2022,4,"Hawthorn","St Kilda","Jack Sinclair (STK)","10"
2022,4,"Hawthorn","St Kilda","Bradley Hill (STK)","8"
2022,4,"Hawthorn","St Kilda","Jack Steele (STK)","6"
2022,4,"Hawthorn","St Kilda","Dan Butler (STK)","3"
2022,4,"Hawthorn","St Kilda","Tim Membrey (STK)","2"
2022,4,"Hawthorn","St Kilda","Jade Gresham (STK)","1"
2022,4,"Gold Coast Suns","Carlton","Jarrod Witts (GCFC)","9"
2022,4,"Gold Coast Suns","Carlton","Noah Anderson (GCFC)","9"
2022,4,"Gold Coast Suns","Carlton","Touk Miller (GCFC)","5"
2022,4,"Gold Coast Suns","Carlton","Lachie Weller (GCFC)","4"
2022,4,"Gold Coast Suns","Carlton","Sam Collins (GCFC)","2"
2022,4,"Gold Coast Suns","Carlton","Adam Saad (CARL)","1"
2022,5,"Brisbane Lions","Collingwood","Lachie Neale (BL)","10"
2022,5,"Brisbane Lions","Collingwood","Hugh McCluggage (BL)","6"
2022,5,"Brisbane Lions","Collingwood","Joe Daniher (BL)","5"
2022,5,"Brisbane Lions","Collingwood","Jordan De Goey (COLL)","5"
2022,5,"Brisbane Lions","Collingwood","Jack Crisp (COLL)","4"
2022,5,"North Melbourne","Western Bulldogs","Aaron Naughton (WB)","9"
2022,5,"North Melbourne","Western Bulldogs","Bailey Smith (WB)","8"
2022,5,"North Melbourne","Western Bulldogs","Cody Weightman (WB)","7"
2022,5,"North Melbourne","Western Bulldogs","Tim English (WB)","3"
2022,5,"North Melbourne","Western Bulldogs","Caleb Daniel (WB)","2"
2022,5,"North Melbourne","Western Bulldogs","Jack Macrae (WB)","1"
2022,5,"West Coast Eagles","Sydney Swans","Callum Mills (SYD)","10"
2022,5,"West Coast Eagles","Sydney Swans","Peter Ladhams (SYD)","7"
2022,5,"West Coast Eagles","Sydney Swans","Luke Parker (SYD)","5"
2022,5,"West Coast Eagles","Sydney Swans","Justin McInerney (SYD)","5"
2022,5,"West Coast Eagles","Sydney Swans","Isaac Heeney (SYD)","2"
2022,5,"West Coast Eagles","Sydney Swans","Jake Lloyd (SYD)","1"
2022,5,"St Kilda","Gold Coast Suns","Jack Higgins (STK)","9"
2022,5,"St Kilda","Gold Coast Suns","Jack Steele (STK)","6"
2022,5,"St Kilda","Gold Coast Suns","Jack Sinclair (STK)","5"
2022,5,"St Kilda","Gold Coast Suns","Rowan Marshall (STK)","4"
2022,5,"St Kilda","Gold Coast Suns","Jade Gresham (STK)","3"
2022,5,"St Kilda","Gold Coast Suns","Touk Miller (GCFC)","3"
2022,5,"Adelaide Crows","Richmond","Taylor Walker (ADEL)","10"
2022,5,"Adelaide Crows","Richmond","Elliott Himmelberg (ADEL)","4"
2022,5,"Adelaide Crows","Richmond","Trent Cotchin (RICH)","4"
2022,5,"Adelaide Crows","Richmond","Tom Doedee (ADEL)","4"
2022,5,"Adelaide Crows","Richmond","Ben Keays (ADEL)","3"
2022,5,"Adelaide Crows","Richmond","Brodie Smith (ADEL)","2"
2022,5,"Adelaide Crows","Richmond","Rory Laird (ADEL)","2"
2022,5,"Adelaide Crows","Richmond","Shai Bolton (RICH)","1"
2022,5,"Melbourne","GWS Giants","Steven May (MELB)","10"
2022,5,"Melbourne","GWS Giants","Max Gawn (MELB)","8"
2022,5,"Melbourne","GWS Giants","Christian Petracca (MELB)","6"
2022,5,"Melbourne","GWS Giants","Clayton Oliver (MELB)","4"
2022,5,"Melbourne","GWS Giants","Charlie Spargo (MELB)","2"
2022,5,"Carlton","Port Adelaide","Charlie Curnow (CARL)","9"
2022,5,"Carlton","Port Adelaide","Sam Walsh (CARL)","8"
2022,5,"Carlton","Port Adelaide","George Hewett (CARL)","7"
2022,5,"Carlton","Port Adelaide","Connor Rozee (PORT)","2"
2022,5,"Carlton","Port Adelaide","Harry McKay (CARL)","2"
2022,5,"Carlton","Port Adelaide","Zak Butters (PORT)","2"
2022,5,"Essendon","Fremantle","Matt Taberner (FRE)","10"
2022,5,"Essendon","Fremantle","Andrew Brayshaw (FRE)","8"
2022,5,"Essendon","Fremantle","Will Brodie (FRE)","4"
2022,5,"Essendon","Fremantle","Brennan Cox (FRE)","3"
2022,5,"Essendon","Fremantle","Sean Darcy (FRE)","3"
2022,5,"Essendon","Fremantle","Dyson Heppell (ESS)","1"
2022,5,"Essendon","Fremantle","Alex Pearce (FRE)","1"
2022,5,"Hawthorn","Geelong Cats","James Sicily (HAW)","9"
2022,5,"Hawthorn","Geelong Cats","Jai Newcombe (HAW)","9"
2022,5,"Hawthorn","Geelong Cats","Tom Stewart (GEEL)","5"
2022,5,"Hawthorn","Geelong Cats","Tom Mitchell (HAW)","4"
2022,5,"Hawthorn","Geelong Cats","Joel Selwood (GEEL)","3"
2022,6,"GWS Giants","St Kilda","Jack Higgins (STK)","10"
2022,6,"GWS Giants","St Kilda","Josh Battle (STK)","7"
2022,6,"GWS Giants","St Kilda","Jack Sinclair (STK)","4"
2022,6,"GWS Giants","St Kilda","Jack Steele (STK)","4"
2022,6,"GWS Giants","St Kilda","Callan Ward (GWS)","3"
2022,6,"GWS Giants","St Kilda","Tom Green (GWS)","2"
2022,6,"Western Bulldogs","Adelaide Crows","Tom Doedee (ADEL)","9"
2022,6,"Western Bulldogs","Adelaide Crows","Billy Frampton (ADEL)","6"
2022,6,"Western Bulldogs","Adelaide Crows","Tom Liberatore (WB)","4"
2022,6,"Western Bulldogs","Adelaide Crows","Ben Keays (ADEL)","4"
2022,6,"Western Bulldogs","Adelaide Crows","Reilly O'Brien (ADEL)","3"
2022,6,"Western Bulldogs","Adelaide Crows","Taylor Walker (ADEL)","3"
2022,6,"Western Bulldogs","Adelaide Crows","Tim O'Brien (WB)","1"
2022,6,"Port Adelaide","West Coast Eagles","Connor Rozee (PORT)","10"
2022,6,"Port Adelaide","West Coast Eagles","Dan Houston (PORT)","6"
2022,6,"Port Adelaide","West Coast Eagles","Travis Boak (PORT)","4"
2022,6,"Port Adelaide","West Coast Eagles","Jeremy Finlayson (PORT)","3"
2022,6,"Port Adelaide","West Coast Eagles","Todd Marshall (PORT)","3"
2022,6,"Port Adelaide","West Coast Eagles","Ollie Wines (PORT)","3"
2022,6,"Port Adelaide","West Coast Eagles","Tim Kelly (WCE)","1"
2022,6,"Fremantle","Carlton","Patrick Cripps (CARL)","10"
2022,6,"Fremantle","Carlton","Andrew Brayshaw (FRE)","8"
2022,6,"Fremantle","Carlton","Lachie Schultz (FRE)","6"
2022,6,"Fremantle","Carlton","Rory Lobb (FRE)","2"
2022,6,"Fremantle","Carlton","Brennan Cox (FRE)","2"
2022,6,"Fremantle","Carlton","Sam Switkowski (FRE)","1"
2022,6,"Fremantle","Carlton","Luke Ryan (FRE)","1"
2022,6,"North Melbourne","Geelong Cats","Jeremy Cameron (GEEL)","10"
2022,6,"North Melbourne","Geelong Cats","Zach Tuohy (GEEL)","8"
2022,6,"North Melbourne","Geelong Cats","Joel Selwood (GEEL)","4"
2022,6,"North Melbourne","Geelong Cats","Sam De Koning (GEEL)","3"
2022,6,"North Melbourne","Geelong Cats","Tom Atkins (GEEL)","3"
2022,6,"North Melbourne","Geelong Cats","Cameron Guthrie (GEEL)","2"
2022,6,"Gold Coast Suns","Brisbane Lions","Zac Bailey (BL)","10"
2022,6,"Gold Coast Suns","Brisbane Lions","Hugh McCluggage (BL)","7"
2022,6,"Gold Coast Suns","Brisbane Lions","Jarryd Lyons (BL)","7"
2022,6,"Gold Coast Suns","Brisbane Lions","Charlie Cameron (BL)","3"
2022,6,"Gold Coast Suns","Brisbane Lions","Lincoln McCarthy (BL)","2"
2022,6,"Gold Coast Suns","Brisbane Lions","Brandon Starcevich (BL)","1"
2022,6,"Richmond","Melbourne","Clayton Oliver (MELB)","10"
2022,6,"Richmond","Melbourne","Ed Langdon (MELB)","7"
2022,6,"Richmond","Melbourne","Nick Vlastuin (RICH)","6"
2022,6,"Richmond","Melbourne","Steven May (MELB)","3"
2022,6,"Richmond","Melbourne","Christian Petracca (MELB)","2"
2022,6,"Richmond","Melbourne","Angus Brayshaw (MELB)","1"
2022,6,"Richmond","Melbourne","Tom Sparrow (MELB)","1"
2022,6,"Hawthorn","Sydney Swans","Callum Mills (SYD)","10"
2022,6,"Hawthorn","Sydney Swans","Chad Warner (SYD)","6"
2022,6,"Hawthorn","Sydney Swans","Lance Franklin (SYD)","5"
2022,6,"Hawthorn","Sydney Swans","Peter Ladhams (SYD)","4"
2022,6,"Hawthorn","Sydney Swans","Luke Parker (SYD)","3"
2022,6,"Hawthorn","Sydney Swans","Errol Gulden (SYD)","1"
2022,6,"Hawthorn","Sydney Swans","Jaeger O'Meara (HAW)","1"
2022,6,"Essendon","Collingwood","Darcy Parish (ESS)","8"
