Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Centre_Clearances,Stoppage_Clearances,Score_Involvements_Actual,Metres_Gained,Turnovers,Intercepts,Tackles_Inside_50,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Gold Coast,Noah Anderson,12,14,15,62.5,0,1,1,3,1,4,2,12,562,5,5,0,84,2026,Round 0,2026-03-06,11406
Gold Coast,Joel Jeffrey,4,15,19,86.4,0,1,0,2,0,0,0,2,537,4,6,0,80,2026,Round 0,2026-03-06,11406
Gold Coast,Lachlan Weller,6,15,17,81.0,0,0,0,2,0,0,2,4,563,5,5,0,81,2026,Round 0,2026-03-06,11406
Gold Coast,Wil Powell,5,14,16,84.2,0,1,0,1,1,1,1,3,365,3,2,0,79,2026,Round 0,2026-03-06,11406
Gold Coast,Bodhi Uwland,3,12,18,94.7,0,1,0,5,0,0,1,2,352,2,6,0,89,2026,Round 0,2026-03-06,11406
Gold Coast,Sam Clohesy,5,14,16,84.2,0,0,0,1,0,0,0,2,410,3,5,0,79,2026,Round 0,2026-03-06,11406
Gold Coast,Samuel Collins,7,10,12,70.6,2,0,0,10,0,0,0,1,137,2,9,0,88,2026,Round 0,2026-03-06,11406
Gold Coast,Alex Davies,14,6,9,52.9,0,0,0,1,0,1,3,3,157,1,3,0,59,2026,Round 0,2026-03-06,11406
Gold Coast,Zeke Uwland,4,12,10,62.5,0,0,0,0,1,0,0,4,339,6,5,0,62,2026,Round 0,2026-03-06,11406
Gold Coast,Bailey Humphrey,6,9,8,53.3,0,1,3,1,0,0,1,9,335,6,4,2,77,2026,Round 0,2026-03-06,11406
Gold Coast,Leo Lombard,4,11,11,73.3,0,1,2,2,2,0,0,7,369,3,3,3,80,2026,Round 0,2026-03-06,11406
Gold Coast,Ben Long,7,7,9,64.3,0,1,0,3,0,0,0,5,111,3,3,4,83,2026,Round 0,2026-03-06,11406
Gold Coast,Ethan Read,3,9,6,42.9,1,2,1,1,0,0,0,5,102,6,1,4,78,2026,Round 0,2026-03-06,11406
Gold Coast,Oscar Adams,7,6,11,91.7,0,0,0,2,0,0,0,1,98,1,6,0,71,2026,Round 0,2026-03-06,11406
Gold Coast,Jarrod Witts,6,2,4,50.0,1,0,0,4,0,0,1,5,66,0,1,0,79,2026,Round 0,2026-03-06,11406
Gold Coast,Will Graham,4,4,6,75.0,0,2,4,0,1,1,1,6,202,2,1,0,62,2026,Round 0,2026-03-06,11406
Gold Coast,Ben King,3,3,5,100.0,0,0,2,0,0,0,0,4,84,2,0,0,96,2026,Round 0,2026-03-06,11406
Gold Coast,Jy Farrar,3,2,4,80.0,0,1,0,2,0,0,0,1,-38,1,0,1,66,2026,Round 0,2026-03-06,11406
Geelong,Tanner Bruhn,6,20,21,67.7,0,2,0,1,3,1,1,6,600,6,6,0,72,2026,Round 0,2026-03-06,11406
Geelong,Max Holmes,14,16,18,62.1,0,0,0,1,0,5,4,3,493,10,4,2,75,2026,Round 0,2026-03-06,11406
Geelong,Gryan Miers,5,24,18,64.3,0,0,1,0,0,0,1,3,404,6,2,1,78,2026,Round 0,2026-03-06,11406
Geelong,Tom Atkins,16,10,15,57.7,0,0,0,3,0,3,3,5,261,5,5,0,77,2026,Round 0,2026-03-06,11406
Geelong,Thomas Stewart,6,11,19,79.2,0,0,0,3,1,0,1,2,596,6,8,0,80,2026,Round 0,2026-03-06,11406
Geelong,Bailey Smith,5,16,13,56.5,0,1,0,0,0,0,0,3,667,7,4,1,83,2026,Round 0,2026-03-06,11406
Geelong,Ollie Dempsey,10,9,17,85.0,1,0,2,0,0,0,2,9,228,0,2,1,85,2026,Round 0,2026-03-06,11406
Geelong,Zach Guthrie,5,13,16,88.9,1,0,0,1,0,0,0,2,229,3,6,0,71,2026,Round 0,2026-03-06,11406
Geelong,Connor O Sullivan,5,10,14,77.8,1,0,0,6,0,0,0,3,292,5,9,0,93,2026,Round 0,2026-03-06,11406
Geelong,Mark O Connor,8,10,13,76.5,0,0,0,2,0,1,1,5,137,2,4,1,82,2026,Round 0,2026-03-06,11406
Geelong,James Worpel,7,10,11,64.7,0,0,0,3,0,5,4,3,276,8,1,0,66,2026,Round 0,2026-03-06,11406
Geelong,Lawson Humphries,1,13,11,68.8,0,0,0,3,0,0,0,3,369,3,1,0,81,2026,Round 0,2026-03-06,11406
Geelong,Mark Blicavs,6,7,11,73.3,0,1,0,7,0,2,0,3,-25,1,3,0,77,2026,Round 0,2026-03-06,11406
Geelong,Jack Henry,5,8,13,86.7,0,0,0,5,0,0,0,3,118,3,9,0,89,2026,Round 0,2026-03-06,11406
Geelong,Jack Martin,7,6,9,69.2,0,0,0,1,0,0,1,2,132,1,1,0,67,2026,Round 0,2026-03-06,11406
Geelong,Sam De Koning,4,8,8,61.5,0,0,0,4,0,1,1,0,139,4,6,0,81,2026,Round 0,2026-03-06,11406
Geelong,Mitchell Knevitt,5,6,6,54.5,1,1,1,0,0,0,0,5,194,2,1,0,77,2026,Round 0,2026-03-06,11406
Geelong,Jhye Clark,5,6,6,54.5,1,0,0,0,0,0,2,1,300,6,2,0,50,2026,Round 0,2026-03-06,11406
Geelong,Shaun Mannagh,3,6,8,80.0,1,1,1,1,0,0,1,4,272,2,1,0,81,2026,Round 0,2026-03-06,11406
Geelong,Oliver Henry,3,8,7,77.8,0,0,1,0,0,0,0,3,238,5,0,1,83,2026,Round 0,2026-03-06,11406
Geelong,Bradley Close,4,4,4,50.0,0,0,1,1,0,0,0,2,70,1,0,0,82,2026,Round 0,2026-03-06,11406
Geelong,Shannon Neale,5,3,2,40.0,0,1,2,5,0,0,1,5,131,1,0,0,90,2026,Round 0,2026-03-06,11406
Geelong,Oisin Mullin,1,4,3,75.0,0,0,0,1,0,0,0,2,11,0,0,0,80,2026,Round 0,2026-03-06,11406
Greater Western Sydney,Lachie Whitfield,2,17,22,81.5,0,0,0,2,0,0,0,5,377,7,4,0,86,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Clayton Oliver,19,8,20,76.9,1,0,0,2,0,5,5,7,274,5,4,0,85,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Finn Callaghan,7,20,19,73.1,0,0,0,1,3,2,4,6,735,6,1,0,76,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Stephen Coniglio,10,12,14,63.6,0,3,2,1,1,1,2,9,282,4,0,1,80,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Joseph Fonti,10,13,17,77.3,1,1,0,4,0,1,2,4,304,4,11,0,89,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Toby Greene,12,9,10,50.0,0,3,0,5,0,3,0,6,504,3,3,0,78,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Lachlan Ash,3,13,15,75.0,0,0,0,4,2,0,0,2,406,5,2,0,85,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Harvey Thomas,7,15,16,80.0,0,1,1,2,0,1,1,4,386,2,3,0,78,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Harrison Himmelberg,4,15,16,84.2,0,0,0,1,1,0,1,1,312,4,4,0,78,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Jake Riccardi,4,12,12,70.6,0,2,1,0,0,0,0,7,429,5,2,1,75,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Harry Rowston,4,10,9,60.0,0,0,0,1,0,1,2,4,313,4,2,0,61,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Jake Stringer,8,6,8,57.1,1,1,5,3,0,0,2,11,362,1,1,0,86,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Jayden Laverde,3,9,13,92.9,1,0,0,5,0,0,0,4,329,1,6,0,83,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Connor Idun,4,6,12,92.3,0,0,0,6,1,0,1,2,163,2,6,0,100,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Jack Buckley,1,11,10,83.3,1,0,0,6,0,0,0,0,203,3,4,0,78,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Ryan Angwin,3,9,10,83.3,0,0,0,1,1,1,0,2,248,2,2,1,83,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Callum Brown 1,4,6,6,60.0,0,0,0,1,0,0,0,1,163,5,1,1,69,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Phoenix Gothard,4,6,8,80.0,0,0,0,1,0,0,2,3,237,4,1,1,75,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Xavier O Halloran,4,4,6,66.7,0,0,0,1,0,0,0,2,153,1,2,0,64,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Kieren Briggs,9,0,6,66.7,0,0,0,1,0,4,3,2,237,2,2,1,70,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Jesse Hogan,4,3,7,87.5,1,0,2,1,0,0,0,6,229,2,2,1,86,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Max Gruzewski,3,3,5,83.3,1,0,2,2,0,0,0,4,127,1,0,0,69,2026,Round 0,2026-03-07,11407
Greater Western Sydney,Josaia Delana,5,2,6,100.0,0,1,0,1,0,0,0,5,93,1,1,1,63,2026,Round 0,2026-03-07,11407
Hawthorn,Jai Newcombe,4,22,17,68.0,0,0,0,0,1,2,2,5,535,6,0,0,75,2026,Round 0,2026-03-07,11407
Hawthorn,James Sicily,12,11,22,95.7,1,1,0,7,0,0,1,1,592,6,14,0,86,2026,Round 0,2026-03-07,11407
Hawthorn,Jack Scrimshaw,7,13,15,75.0,0,0,0,1,1,0,0,1,460,6,8,0,73,2026,Round 0,2026-03-07,11407
Hawthorn,Josh Battle,7,11,16,80.0,1,0,1,3,0,0,0,1,422,2,8,0,93,2026,Round 0,2026-03-07,11407
Hawthorn,Connor Macdonald,9,12,13,65.0,0,3,0,2,0,1,3,7,333,2,2,1,77,2026,Round 0,2026-03-07,11407
Hawthorn,Jarman Impey,5,10,14,77.8,0,0,0,1,0,0,0,2,416,3,3,0,84,2026,Round 0,2026-03-07,11407
Hawthorn,Josh Ward,6,12,12,66.7,0,0,0,1,0,1,0,5,283,2,5,0,74,2026,Round 0,2026-03-07,11407
Hawthorn,Conor Nash,8,7,10,58.8,0,0,0,2,0,3,3,4,164,3,1,2,75,2026,Round 0,2026-03-07,11407
Hawthorn,Harry Morrison,0,15,11,64.7,0,0,0,1,0,0,0,4,384,6,4,0,87,2026,Round 0,2026-03-07,11407
Hawthorn,Jack Ginnivan,5,10,11,64.7,0,0,0,1,0,1,1,4,291,4,2,0,77,2026,Round 0,2026-03-07,11407
Hawthorn,Massimo D Ambrosio,7,7,14,82.4,0,0,0,2,0,0,2,3,359,3,6,0,73,2026,Round 0,2026-03-07,11407
Hawthorn,Nick Watson,7,9,10,58.8,0,1,0,1,1,1,0,8,310,3,2,3,83,2026,Round 0,2026-03-07,11407
Hawthorn,Karl Amon,0,11,13,86.7,0,2,0,1,5,1,0,4,423,3,1,0,83,2026,Round 0,2026-03-07,11407
Hawthorn,Joshua Weddle,5,9,12,85.7,0,1,0,1,1,0,1,3,297,3,3,0,87,2026,Round 0,2026-03-07,11407
Hawthorn,Dylan Moore,6,5,11,84.6,0,0,0,1,0,0,1,3,128,1,2,1,87,2026,Round 0,2026-03-07,11407
Hawthorn,Blake Hardwick,5,5,12,100.0,1,0,0,2,0,0,1,0,193,1,6,0,85,2026,Round 0,2026-03-07,11407
Hawthorn,Mitchell Lewis,7,5,7,70.0,2,0,1,3,0,0,2,3,141,2,1,1,62,2026,Round 0,2026-03-07,11407
Hawthorn,Sam Butler 1,4,6,8,80.0,0,0,0,1,0,0,3,2,244,2,0,1,74,2026,Round 0,2026-03-07,11407
Hawthorn,Mabior Chol,8,0,6,66.7,3,0,3,1,0,4,1,5,128,3,0,0,68,2026,Round 0,2026-03-07,11407
Hawthorn,Tom Barrass,3,4,8,100.0,2,0,0,8,0,0,0,3,0,0,5,0,82,2026,Round 0,2026-03-07,11407
Hawthorn,Finn Maginness,0,8,7,87.5,0,1,0,0,0,0,0,3,76,1,0,1,56,2026,Round 0,2026-03-07,11407
Hawthorn,Jack Gunston,3,5,6,85.7,0,0,3,1,0,0,0,7,214,1,1,2,83,2026,Round 0,2026-03-07,11407
Hawthorn,Lloyd Meek,5,2,5,83.3,2,0,1,1,0,0,2,2,26,1,0,0,73,2026,Round 0,2026-03-07,11407
Brisbane Lions,Lachie Neale,15,24,31,79.5,0,0,0,0,1,5,3,4,313,3,1,0,89,2026,Round 0,2026-03-07,11408
Brisbane Lions,Dayne Zorko,5,23,26,83.9,0,0,0,1,0,0,0,8,597,3,4,0,82,2026,Round 0,2026-03-07,11408
Brisbane Lions,Will Ashcroft,11,16,20,66.7,1,0,1,0,2,2,5,5,388,4,2,0,83,2026,Round 0,2026-03-07,11408
Brisbane Lions,Ryan Lester,5,18,20,83.3,1,0,0,4,0,0,0,4,405,5,11,0,89,2026,Round 0,2026-03-07,11408
Brisbane Lions,Darcy Wilmot,5,14,17,73.9,0,0,0,1,0,1,0,5,392,6,3,0,87,2026,Round 0,2026-03-07,11408
Brisbane Lions,Jarrod Berry,8,14,17,77.3,0,2,1,2,0,0,4,5,415,3,3,0,71,2026,Round 0,2026-03-07,11408
Brisbane Lions,Jaspa Fletcher,5,17,15,71.4,0,1,0,3,2,2,0,6,289,3,6,0,82,2026,Round 0,2026-03-07,11408
Brisbane Lions,Josh Dunkley,9,12,16,84.2,0,0,0,6,0,2,2,5,261,5,3,2,76,2026,Round 0,2026-03-07,11408
Brisbane Lions,Harris Andrews,8,7,15,83.3,2,1,0,12,0,0,0,5,210,3,10,0,97,2026,Round 0,2026-03-07,11408
Brisbane Lions,Zac Bailey,7,11,13,72.2,0,0,0,1,0,3,1,6,154,3,0,1,88,2026,Round 0,2026-03-07,11408
Brisbane Lions,Keidean Coleman,3,13,12,66.7,1,0,0,2,0,0,0,4,337,4,4,0,74,2026,Round 0,2026-03-07,11408
Brisbane Lions,Bruce Reville,6,13,14,77.8,0,0,0,0,0,0,2,5,498,2,1,1,73,2026,Round 0,2026-03-07,11408
Brisbane Lions,Levi Ashcroft,4,15,14,77.8,0,1,0,2,0,0,2,5,192,1,3,0,86,2026,Round 0,2026-03-07,11408
Brisbane Lions,Cameron Rayner,8,8,10,62.5,0,0,0,1,0,0,3,7,149,2,2,0,86,2026,Round 0,2026-03-07,11408
Brisbane Lions,Charlie Cameron,6,9,8,53.3,0,2,2,0,0,0,0,8,373,5,3,5,87,2026,Round 0,2026-03-07,11408
Brisbane Lions,Kai Lohmann,7,7,10,66.7,1,0,1,0,0,1,3,7,333,1,0,2,78,2026,Round 0,2026-03-07,11408
Brisbane Lions,Logan Morris,3,8,9,64.3,0,1,2,0,0,0,0,7,317,2,1,1,83,2026,Round 0,2026-03-07,11408
Brisbane Lions,Oscar Allen,2,8,5,45.5,0,1,1,0,0,0,0,8,250,1,0,0,88,2026,Round 0,2026-03-07,11408
Brisbane Lions,Darcy Fort,5,4,6,54.5,2,0,0,0,0,0,3,3,168,5,2,0,71,2026,Round 0,2026-03-07,11408
Brisbane Lions,Ty Gallop,5,4,5,50.0,2,0,1,0,0,0,0,2,168,2,2,4,80,2026,Round 0,2026-03-07,11408
Brisbane Lions,Darcy Gardiner,2,5,5,71.4,0,0,0,5,0,0,0,2,89,0,2,0,89,2026,Round 0,2026-03-07,11408
Brisbane Lions,Zane Zakostelsky,4,4,4,66.7,0,0,1,2,0,1,0,4,1,0,0,2,44,2026,Round 0,2026-03-07,11408
Brisbane Lions,Hugh Mccluggage,0,4,4,100.0,0,0,0,0,0,0,0,0,39,0,0,0,17,2026,Round 0,2026-03-07,11408
Western Bulldogs,Matthew Kennedy 1,11,17,16,53.3,0,1,1,0,0,0,5,8,520,8,3,0,84,2026,Round 0,2026-03-07,11408
Western Bulldogs,Ed Richards,6,21,22,73.3,0,2,1,2,2,5,2,16,726,2,2,0,81,2026,Round 0,2026-03-07,11408
Western Bulldogs,Thomas Liberatore,10,16,17,60.7,0,1,0,3,0,2,2,6,367,4,3,0,82,2026,Round 0,2026-03-07,11408
Western Bulldogs,Connor Budarick,6,15,21,77.8,0,0,0,2,1,0,1,9,515,7,2,0,82,2026,Round 0,2026-03-07,11408
Western Bulldogs,Bailey Williams,5,19,17,68.0,0,0,2,0,1,1,2,11,459,4,1,1,85,2026,Round 0,2026-03-07,11408
Western Bulldogs,Joel Freijah,7,9,14,70.0,0,1,0,2,0,2,2,8,119,4,2,1,90,2026,Round 0,2026-03-07,11408
Western Bulldogs,Marcus Bontempelli,9,11,17,89.5,0,1,2,2,0,3,1,8,422,4,2,0,84,2026,Round 0,2026-03-07,11408
Western Bulldogs,Bailey Dale,5,11,13,68.4,1,0,0,2,0,0,1,4,248,3,6,0,78,2026,Round 0,2026-03-07,11408
Western Bulldogs,Timothy English,8,10,14,87.5,2,0,1,3,0,0,0,9,222,0,4,0,85,2026,Round 0,2026-03-07,11408
Western Bulldogs,Rhylee West,4,13,13,81.2,0,2,0,1,1,0,0,7,222,2,2,1,69,2026,Round 0,2026-03-07,11408
Western Bulldogs,Lachlan Bramble,4,13,13,81.2,0,0,0,2,1,1,1,8,419,2,1,0,83,2026,Round 0,2026-03-07,11408
Western Bulldogs,Lachie Jaques,4,10,14,87.5,0,0,0,3,0,0,0,4,377,5,7,1,76,2026,Round 0,2026-03-07,11408
Western Bulldogs,Rory Lobb,2,6,13,100.0,1,0,0,9,0,0,0,1,337,1,6,0,100,2026,Round 0,2026-03-07,11408
Western Bulldogs,Cooper Hynes,3,9,8,66.7,0,0,0,0,0,1,1,7,41,1,1,0,78,2026,Round 0,2026-03-07,11408
Western Bulldogs,Oskar Baker,3,8,8,72.7,0,1,0,2,0,0,2,4,159,3,0,2,67,2026,Round 0,2026-03-07,11408
Western Bulldogs,Aaron Naughton,5,6,6,60.0,0,2,1,1,0,1,0,6,186,2,0,1,81,2026,Round 0,2026-03-07,11408
Western Bulldogs,Sam Darcy,5,5,6,60.0,1,1,2,2,0,0,1,6,181,2,0,2,81,2026,Round 0,2026-03-07,11408
Western Bulldogs,Michael Sellwood,4,7,9,90.0,0,0,0,4,0,0,0,1,136,3,4,0,83,2026,Round 0,2026-03-07,11408
Western Bulldogs,Sam Davidson,4,7,8,88.9,0,0,0,2,0,0,1,7,98,1,2,1,56,2026,Round 0,2026-03-07,11408
Western Bulldogs,James O Donnell,5,4,5,62.5,0,0,0,5,0,0,0,1,61,3,7,0,89,2026,Round 0,2026-03-07,11408
Western Bulldogs,Arthur Jones,1,6,6,85.7,0,1,0,0,0,0,0,2,72,1,0,0,51,2026,Round 0,2026-03-07,11408
Western Bulldogs,Buku Khamis,2,3,3,60.0,0,0,0,5,0,0,0,2,13,0,5,0,93,2026,Round 0,2026-03-07,11408
Western Bulldogs,Jordan Croft,3,1,2,50.0,0,0,0,1,0,0,1,2,67,1,3,0,43,2026,Round 0,2026-03-07,11408
St Kilda,Jack Sinclair,7,21,33,94.3,0,1,0,4,0,0,1,4,560,1,7,0,88,2026,Round 0,2026-03-08,11409
St Kilda,Marcus Windhager,7,22,21,72.4,0,0,0,3,0,1,1,3,514,7,5,0,82,2026,Round 0,2026-03-08,11409
St Kilda,Sam Flanders,7,21,17,60.7,0,0,0,0,0,1,0,4,505,5,4,0,87,2026,Round 0,2026-03-08,11409
St Kilda,Callum Wilkie,7,19,24,92.3,2,0,0,4,3,0,0,4,278,3,9,0,100,2026,Round 0,2026-03-08,11409
St Kilda,Bradley Hill,4,18,18,75.0,0,0,0,2,1,0,0,4,760,5,5,1,80,2026,Round 0,2026-03-08,11409
St Kilda,Darcy Wilson,3,17,9,42.9,0,1,0,0,4,0,0,6,402,8,1,2,83,2026,Round 0,2026-03-08,11409
St Kilda,Tom De Koning,8,12,18,90.0,2,0,0,5,0,3,1,6,173,2,4,1,82,2026,Round 0,2026-03-08,11409
St Kilda,Jack Silvagni,6,10,14,73.7,0,0,0,5,1,0,0,2,253,4,9,0,87,2026,Round 0,2026-03-08,11409
St Kilda,Nasiah Wanganeen Milera,5,9,13,68.4,0,0,0,1,0,1,1,4,374,5,0,2,79,2026,Round 0,2026-03-08,11409
St Kilda,Mattaes Phillipou,10,8,10,55.6,0,0,0,0,0,2,1,4,267,3,2,2,76,2026,Round 0,2026-03-08,11409
St Kilda,Hugo Garcia,7,10,14,82.4,0,0,0,1,0,3,2,4,177,4,0,2,71,2026,Round 0,2026-03-08,11409
